"id","latitude","longitude","price"
7138919212,49.141,-122.8569,1000000.001
7144230538,49.141,-122.8569,898800.001
7141477911,49.141,-122.8569,598000.001
7146459830,49.141,-122.8569,618000.001
7130869791,49.141,-122.8569,899900.001
7143011658,49.141,-122.8569,999900.001
7146990496,49.141,-122.8569,469800.001
7142578603,49.141,-122.8569,869001.001
7129854971,49.141,-122.8569,950000.001
7128206309,49.141005,-123.16003,136900.001
7127705624,49.141005,-123.16003,1369000.001
7136438342,49.141205,-122.816019,1089900.001
7125177967,49.141776,-123.19127,2688000.001
7130435126,49.142448,-123.102275,1450000.001
7121216212,49.144594,-122.845591,193500.001
7131389590,49.144945,-122.778855,1465000.001
7141432267,49.145117,-122.765549,1090000.001
7144248140,49.145784,-122.77771,1099900.001
7133109750,49.146598,-123.163519,8000.001
7125218797,49.146953,-122.639609,1076000.001
7142734192,49.148207,-122.826312,1168000.001
7143107380,49.148646,-122.645584,539900.001
7142349204,49.148647,-122.64802,619900.001
7124668654,49.149124,-122.770595,1100000.001
7139386080,49.151962,-122.780305,699900.001
7146531906,49.15288,-122.771058,650000.001
7138865513,49.1551,-122.9124,1518800.001
7136358188,49.1551,-122.9124,1090000.001
7148281779,49.1551,-122.9124,799999.001
7140691792,49.1551,-122.9124,669800.001
7134729743,49.1551,-122.9124,1025000.001
7139239427,49.1551,-122.9124,1085000.001
7123127092,49.155663,-123.181077,1378000.001
7127607581,49.157685,-122.657461,1380000.001
7127589265,49.158706,-122.660336,888000.001
7148310499,49.159042,-122.632795,739000.001
7142517695,49.159362,-122.747651,1989000.001
7124366278,49.159455,-123.166931,4800.001
7136127829,49.160497,-122.773917,988888.001
7131442293,49.160794,-122.76947,1090000.001
7124112008,49.161125,-122.782386,599900.001
7132048699,49.162011,-122.782016,740000.001
7124603859,49.162175,-122.635703,585000.001
7125545774,49.1626,-123.1721,890000.001
7130151200,49.1626,-123.1721,1988000.001
7147698223,49.1626,-123.1721,1328000.001
7123750674,49.1626,-123.1721,1938000.001
7132379961,49.165959,-122.64553,524900.001
7132549229,49.16606,-122.778499,1699000.001
7131117407,49.167838,-123.159742,1639000.001
7129077391,49.169018,-122.884276,1399000.001
7143646703,49.17,-123.1368,899000.001
7150279754,49.170083,-122.801209,849000.001
7122879713,49.170173,-122.645423,718800.001
7148452483,49.170398,-122.865179,665000.001
7148965094,49.17057,-122.887691,615000.001
7146773746,49.1707,-122.7326,925000.001
7136541088,49.1707,-122.7326,30700000.001
7130147653,49.1707,-122.7326,579900.001
7149175788,49.1707,-122.7326,899000.001
7147428915,49.1707,-122.7326,969000.001
7135308745,49.1707,-122.7326,1399900.001
7124153237,49.170841,-122.741906,4970000.001
7139749249,49.172684,-123.187294,1225000.001
7127019690,49.173652,-122.887831,618000.001
7147181309,49.174276,-122.855462,949800.001
7141620807,49.175443,-122.646137,785000.001
7140658106,49.17598,-122.860022,988000.001
7141468614,49.176096,-122.793095,868000.001
7148930014,49.176129,-122.932532,65999.001
7118666754,49.176129,-122.932532,63999.001
7149184423,49.176129,-122.932532,65999.001
7149773985,49.176129,-122.932532,65999.001
7138694049,49.176327,-122.662793,650000.001
7143647947,49.177566,-122.652891,1198000.001
7135145765,49.177596,-122.796679,3000.001
7130686304,49.177783,-122.809188,998000.001
7116082151,49.178937,-122.717907,1388800.001
7149664059,49.18112,-122.71986,1389999.001
7141179053,49.181776,-122.658639,1470000.001
7119982742,49.182676,-122.906149,1180000.001
7144317005,49.183036,-122.877402,1000000.001
7142937353,49.1836,-123.1168,628000.001
7130779110,49.184368,-122.951893,729000.001
7132428892,49.18449,-122.950411,719000.001
7150122124,49.188312,-122.828659,1299000.001
7125813661,49.1886,-122.9384,1249888.001
7146635942,49.1886,-122.9384,839900.001
7135406229,49.1886,-122.9384,1298000.001
7142963420,49.1886,-122.9384,589000.001
7138223302,49.1889,-122.873,1799900.001
7126991906,49.1889,-122.873,618000.001
7124980658,49.1889,-122.873,498500.001
7131314586,49.1889,-122.873,1375000.001
7127118281,49.1894,-122.8454,1350000.001
7142905893,49.1894,-122.8454,499980.001
7128113704,49.1894,-122.8454,2274998.001
7149983522,49.1894,-122.8454,499980.001
7144510294,49.1894,-122.8454,519988.001
7137014749,49.1894,-122.8454,975000.001
7125395771,49.18998,-122.868905,1420000.001
7137829132,49.190532,-122.850376,538900.001
7142933604,49.191327,-122.750138,1288000.001
7149073732,49.192492,-123.041897,2200.001
7130839312,49.192646,-122.942536,799800.001
7147733306,49.193101,-122.93991,1089000.001
7146801817,49.19376,-122.780992,1260000.001
7116394695,49.1948,-122.8131,939900.001
7143850316,49.1948,-122.8131,875000.001
7138777593,49.1948,-122.8131,1288800.001
7141472803,49.19704,-122.864626,848000.001
7139632533,49.197099,-122.833639,529900.001
7112007068,49.19774,-123.108203,1188900.001
7126321006,49.1988,-123.1799,1780000.001
7138996295,49.198807,-123.119048,949000.001
7133704545,49.201654,-122.864737,1698800.001
7147369824,49.2038,-122.9921,1299999.001
7147637938,49.204255,-122.777432,1477700.001
7149408308,49.205853,-122.767676,1324800.001
7138721306,49.206103,-122.830195,718880.001
7141250148,49.208423,-122.974703,1478000.001
7136565767,49.209414,-122.990875,1385000.001
7128720974,49.210451,-122.934103,1399000.001
7128039071,49.210519,-122.832438,939000.001
7128718290,49.210621,-123.127378,1950000.001
7134951414,49.210869,-123.022306,1499998.001
7147041952,49.210885,-122.961196,1298000.001
7145001900,49.21305,-122.644291,649000.001
7149164802,49.213782,-123.079477,850000.001
7128285149,49.214639,-123.07755,1398000.001
7139081653,49.2151,-123.1396,2480000.001
7124276802,49.2151,-123.1396,7580000.001
7128929419,49.215514,-123.111033,1268000.001
7143185737,49.216542,-122.893812,699888.001
7126865344,49.217275,-123.098309,1338000.001
7143366309,49.217375,-122.692351,779000.001
7125531470,49.217393,-122.921519,1599998.001
7124395918,49.217457,-122.958641,799900.001
7142470179,49.2175,-123.038,1345000.001
7122401328,49.218123,-123.075457,1380000.001
7139220614,49.219279,-122.894912,690000.001
7138874606,49.2201,-122.8998,998000.001
7131051624,49.2201,-122.8998,585000.001
7138061014,49.2201,-122.8998,769900.001
7147722146,49.2201,-122.8998,1500000.001
7139080969,49.2201,-122.8998,1299000.001
7138031368,49.2201,-122.8998,799900.001
7140066467,49.2201,-122.8998,1388000.001
7144385806,49.2201,-122.8998,980000.001
7138649095,49.221103,-122.642526,549900.001
7130322120,49.2212,-122.6896,489900.001
7135956815,49.222,-123.0683,1470000.001
7142345067,49.222,-123.0683,1995000.001
7134960210,49.223076,-122.922379,1200000.001
7132167308,49.223517,-122.654457,1038000.001
7137915514,49.223575,-122.891908,1599000.001
7134651513,49.223682,-122.962149,1450000.001
7128507855,49.22403,-123.026062,922000.001
7116139087,49.224063,-122.633506,999900.001
7140563624,49.225046,-122.904668,1949000.001
7126240013,49.22547,-122.639463,685000.001
7148956857,49.226238,-122.913816,1500000.001
7138719810,49.226856,-122.915038,1328000.001
7115672476,49.2272,-122.9574,1600000.001
7124120195,49.22738,-123.00506,2500.001
7138162224,49.2275,-122.9301,774800.001
7131047971,49.2275,-122.9301,799900.001
7149415958,49.228685,-122.696318,548900.001
7135186328,49.228948,-123.15226,1825.001
7150277409,49.2302,-123.189,729000.001
7133004435,49.2302,-122.9952,124999.001
7131998804,49.230679,-122.939383,899900.001
7143345709,49.230726,-122.834318,1145000.001
7147707358,49.231004,-123.100552,1688800.001
7131121735,49.231426,-123.126311,3338000.001
7136565508,49.231611,-122.982416,1288000.001
7124752904,49.231653,-122.787414,818000.001
7137554757,49.2327,-123.0917,2350.001
7128288347,49.232862,-123.125161,3250000.001
7143641094,49.233208,-123.186843,1998000.001
7132657657,49.23372,-123.112299,1588900.001
7130188335,49.2344,-123.1451,2999999.001
7128678328,49.235221,-122.900196,1299000.001
7128284432,49.235584,-122.772215,898000.001
7128509830,49.23617,-122.948278,1988000.001
7131630988,49.2366,-122.8521,784999.001
7130940525,49.237975,-123.118533,1500000.001
7131385825,49.238276,-122.771751,725000.001
7128687996,49.23909,-122.709925,2095000.001
7145049317,49.239551,-123.009924,2198000.001
7135622709,49.239678,-123.096635,2548000.001
7123836739,49.239735,-122.879663,1648000.001
7123826295,49.239766,-122.882162,1598000.001
7147806712,49.239877,-123.070564,1499000.001
7133599422,49.240648,-122.868572,1368000.001
7128508841,49.240695,-122.872681,788600.001
7148255200,49.24106,-123.028357,1288000.001
7128299461,49.241312,-123.028913,1399000.001
7128284271,49.241312,-123.028913,1499000.001
7141811582,49.241743,-123.028504,2200000.001
7119982601,49.241888,-122.822546,1348800.001
7128509488,49.243423,-123.175445,6688000.001
7146508218,49.2436,-122.7865,709000.001
7147689740,49.2436,-122.7865,975000.001
7149896683,49.2436,-122.7865,369000.001
7130097852,49.2436,-122.7865,1399900.001
7146495255,49.2436,-122.7865,1570000.001
7145027965,49.2436,-122.7865,2000.001
7141234800,49.2436,-122.7865,948800.001
7143478424,49.2436,-122.7865,703000.001
7133761284,49.244707,-123.032877,1700000.001
7144666508,49.244743,-123.011121,1295000.001
7124087450,49.2452,-123.0259,600.001
7147658861,49.24536,-122.880517,1238000.001
7143363491,49.245523,-122.880943,1388000.001
7123837542,49.246305,-122.888307,1788000.001
7128284886,49.24679,-122.989057,1125000.001
7125183929,49.247158,-123.068767,888888.001
7132218329,49.24776,-122.782767,1000.001
7146483574,49.24782,-123.072388,1699000.001
7142986788,49.248383,-123.188282,3788000.001
7132646372,49.248394,-123.085926,1589000.001
7147725159,49.2492,-123.1104,3298000.001
7130405814,49.249557,-122.861738,875000.001
7134727539,49.251012,-122.869345,1198888.001
7132319447,49.251154,-122.772624,1450000.001
7132315077,49.251308,-122.772474,2175000.001
7127481484,49.253236,-122.786529,629900.001
7149773527,49.254613,-122.956066,1285000.001
7128289724,49.254835,-123.185096,1788000.001
7147371588,49.2551,-123.0667,1499000.001
7149183464,49.2551,-123.0667,1399000.001
7149330882,49.2551,-123.0667,2200.001
7134997176,49.2559,-123.1322,2898000.001
7115673270,49.256204,-123.13436,14300000.001
7130589415,49.256472,-123.18159,2788000.001
7127474331,49.256478,-123.093985,1198000.001
7132167034,49.256698,-122.883405,3890000.001
7127206869,49.256724,-123.141545,5988000.001
7128285886,49.257105,-122.988834,1188000.001
7127051242,49.257327,-123.023495,2000000.001
7136520289,49.258772,-123.203553,1.001
7144024821,49.259549,-123.166414,2950.001
7140700953,49.259957,-122.782708,619900.001
7149184973,49.26,-123.0398,1618800.001
7128289297,49.260228,-123.089451,1199000.001
7148423938,49.260241,-123.104263,2388000.001
7127615002,49.26082,-122.744631,1088800.001
7125541874,49.261236,-122.884798,730000.001
7134699753,49.261445,-122.884719,898000.001
7142355949,49.26268,-122.802794,1270000.001
7128261400,49.263419,-122.790091,1098000.001
7127679844,49.264,-122.9369,1488800.001
7135791055,49.264,-122.9369,2588888.001
7132646087,49.264654,-123.140194,2595000.001
7124201874,49.265,-122.8716,1120000.001
7129881557,49.265,-122.8716,1388888.001
7128683205,49.265,-122.8716,859000.001
7122363009,49.26563,-123.156159,1980000.001
7147061939,49.265721,-123.176664,1638000.001
7142229879,49.265802,-123.126762,1850000.001
7141460806,49.266093,-122.792227,589900.001
7129455040,49.266869,-123.182715,2100000.001
7123205894,49.267811,-122.77027,875000.001
7128320295,49.267931,-123.214073,3488000.001
7142821300,49.268356,-123.111606,1299000.001
7130178806,49.268546,-123.073526,1550000.001
7123503393,49.270869,-122.812087,1199000.001
7128299671,49.270933,-123.04421,1488000.001
7135587693,49.271921,-122.947526,1588000.001
7138810274,49.27214,-123.05166,2189000.001
7128479136,49.272174,-122.744775,829000.001
7136191515,49.272565,-123.07168,1338000.001
7128723189,49.273181,-122.882423,1399000.001
7147698754,49.273533,-122.787195,1150000.001
7128263448,49.273639,-123.163575,5620000.001
7119431814,49.274,-122.7649,1199000.001
7146693105,49.274,-122.7649,1188000.001
7142459608,49.274,-122.7649,999900.001
7143513280,49.274,-122.7649,1170000.001
7142309393,49.274,-122.7649,999900.001
7127748679,49.274,-122.7649,1099900.001
7136079222,49.274,-122.7649,1188000.001
7147600691,49.274,-122.7649,1048000.001
7124361834,49.274,-122.7649,1099900.001
7141614820,49.275014,-123.033396,1175000.001
7136111799,49.275188,-122.744287,869900.001
7130408571,49.275818,-122.83638,1498800.001
7131198244,49.275839,-123.131515,3680000.001
7144251285,49.2767,-123.13,1498800.001
7144985571,49.2769,-122.9761,438000.001
7147173004,49.2769,-122.9761,1299000.001
7150067076,49.277358,-123.082584,1988000.001
7148262618,49.2779,-123.0908,899000.001
7128306888,49.278292,-123.033684,1399000.001
7126714831,49.278642,-122.657318,1498000.001
7144382501,49.278788,-122.906005,599900.001
7143264413,49.2788,-123.1139,989000.001
7129664666,49.2788,-123.1139,2480000.001
7130038998,49.2788,-123.1139,1349900.001
7134612209,49.2788,-123.1139,200000.001
7133641862,49.279027,-122.838967,935000.001
7128507537,49.279219,-123.00456,1199000.001
7138869997,49.279425,-123.105927,1188000.001
7147756488,49.2795,-123.0667,1299000.001
7140144331,49.2795,-123.0667,899900.001
7143464209,49.2807,-123.0397,1295000.001
7140843679,49.2807,-123.0397,302990.001
7143779305,49.2807,-123.0397,399900.001
7128284572,49.280893,-122.880381,1198000.001
7147697675,49.280903,-123.093443,1800000.001
7128694380,49.280927,-123.125259,2180000.001
7148301107,49.281499,-122.79391,720000.001
7129216122,49.281643,-122.810744,869000.001
7128400704,49.282406,-122.826934,698800.001
7121985349,49.282658,-123.019431,1990000.001
7148681967,49.284739,-122.763708,958000.001
7149779258,49.284775,-123.044002,2088000.001
7130743194,49.284814,-122.757711,959900.001
7121963261,49.285061,-123.026104,3900.001
7135286845,49.285908,-122.733816,4250000.001
7121165826,49.2866,-123.1158,675000.001
7142925447,49.286811,-122.819511,1239900.001
7122893056,49.288311,-123.132748,950000.001
7128299962,49.288888,-122.873186,749000.001
7128284730,49.290592,-122.768265,975000.001
7134827022,49.291022,-122.748635,775000.001
7132369940,49.292388,-122.796023,1288000.001
7141430084,49.293248,-122.756501,889900.001
7125167614,49.29385,-122.816849,1100000.001
7140867071,49.295912,-122.789383,739900.001
7128535017,49.296783,-122.755832,1048000.001
7143125428,49.296847,-122.804485,1017900.001
7128924594,49.296847,-122.804485,1425000.001
7128260421,49.298263,-122.845001,1288000.001
7142290235,49.299,-123.1408,950000.001
7123836086,49.299389,-122.772613,1588800.001
7150149931,49.300223,-122.759115,1388000.001
7139741025,49.301084,-122.751961,1138000.001
7128298870,49.309324,-123.068124,1299000.001
7128541566,49.311705,-123.014565,1888000.001
7148293156,49.312692,-123.051681,1499000.001
7142827267,49.313201,-122.787839,935000.001
7135630714,49.315916,-122.974219,924800.001
7146538366,49.3167,-122.7384,819900.001
7128684179,49.3167,-122.7384,2098000.001
7145813525,49.3167,-122.7384,850000.001
7134096828,49.316896,-122.910276,2298000.001
7130258029,49.318406,-122.957826,1360000.001
7128720628,49.319723,-123.048721,2299000.001
7129694349,49.320076,-122.79213,858000.001
7128403506,49.320618,-122.793106,808800.001
7138458694,49.322147,-123.117869,1179800.001
7147735610,49.3231,-122.8626,425000.001
7145840704,49.323633,-122.937891,2900000.001
7150031700,49.32398,-123.057499,3298000.001
7138663273,49.328516,-123.062367,1785000.001
7144760805,49.330907,-123.151277,3499000.001
7128511354,49.3322,-123.1417,4168000.001
7135192584,49.333115,-123.039386,999000.001
7128015555,49.33331,-123.066756,1579900.001
7128287282,49.336175,-123.194899,5188000.001
7149779226,49.336652,-123.185434,3690000.001
7128682788,49.33832,-123.070398,1299000.001
7141612163,49.3397,-123.1912,2099000.001
7133635438,49.341301,-123.246925,2180000.001
7142916482,49.342002,-123.097248,3988000.001
7149779306,49.342433,-123.175514,5350000.001
7149778226,49.347124,-123.091189,4188000.001
7149778273,49.348208,-123.170339,4628000.001
7133106404,49.35,-123.0679,370000.001
7149773634,49.351731,-123.081883,1498000.001
7135413240,49.353588,-123.136525,2498800.001
7126802324,49.354399,-123.242891,2490000.001
7129339087,49.3551,-122.9802,699000.001
7148399104,49.358078,-123.098087,2100000.001
7128714735,49.358242,-123.09552,1799990.001
7145650358,49.359203,-123.130397,6500.001
7128723651,49.3597,-123.0377,1298000.001
7148262024,49.3597,-123.0377,1448000.001
7141185924,49.359936,-123.123874,3450000.001
7143572561,49.3622,-123.0178,799000.001
7132440152,49.369564,-123.280998,2128888.001
7128298527,49.37128,-123.282138,1695000.001
7131872451,49.3775,-123.0862,1599900.001
7148255261,49.3775,-123.0862,1298000.001
7130312892,49.403149,-123.243942,6288000.001
